school,schgend,type,schavg,student,intake,sex,vr,normexam,standLRT
49,girls,Sngl,-0.001192,59,mid 50%,F,mid 50%,-0.939378,-1.199273
49,girls,Sngl,-0.001192,61,mid 50%,F,mid 50%,0.9675862,0.7843622
49,girls,Sngl,-0.001192,63,mid 50%,F,mid 50%,1.1758492,0.1231502
49,girls,Sngl,-0.001192,64,top 25%,F,mid 50%,-0.555112,0.2058022
49,girls,Sngl,-0.001192,65,mid 50%,F,mid 50%,-0.062088,0.8670142
49,girls,Sngl,-0.001192,66,mid 50%,F,mid 50%,-1.526653,0.2884532
49,girls,Sngl,-0.001192,67,mid 50%,F,mid 50%,0.2613242,0.3711052
49,girls,Sngl,-0.001192,68,bottom 25%,F,mid 50%,0.8219882,0.9496652
49,girls,Sngl,-0.001192,70,mid 50%,F,mid 50%,0.2613242,0.2058022
49,girls,Sngl,-0.001192,71,mid 50%,F,mid 50%,-1.836687,-1.860484
49,girls,Sngl,-0.001192,73,mid 50%,F,mid 50%,-0.623051,-0.620713
49,girls,Sngl,-0.001192,74,mid 50%,F,mid 50%,0.7472282,0.7017112
49,girls,Sngl,-0.001192,75,mid 50%,F,mid 50%,-1.219486,-0.207455
49,girls,Sngl,-0.001192,77,mid 50%,F,mid 50%,0.0043222,-0.45541
49,girls,Sngl,-0.001192,78,mid 50%,F,mid 50%,-0.265159,0.1231502
49,girls,Sngl,-0.001192,80,mid 50%,F,mid 50%,-0.197611,-0.042152
49,girls,Sngl,-0.001192,81,bottom 25%,F,mid 50%,1.4395322,1.1976192
49,girls,Sngl,-0.001192,83,mid 50%,F,mid 50%,-0.265159,-0.786016
49,girls,Sngl,-0.001192,84,mid 50%,F,mid 50%,0.6107292,-0.538061
49,girls,Sngl,-0.001192,86,mid 50%,F,mid 50%,0.0735362,0.0404992
49,girls,Sngl,-0.001192,88,mid 50%,F,mid 50%,0.0043222,-0.703364
49,girls,Sngl,-0.001192,89,bottom 25%,F,mid 50%,0.1941492,0.2884532
49,girls,Sngl,-0.001192,91,mid 50%,F,mid 50%,-0.197611,-0.45541
49,girls,Sngl,-0.001192,92,bottom 25%,F,mid 50%,0.7472282,1.1149682
49,girls,Sngl,-0.001192,93,bottom 25%,F,mid 50%,1.3101422,1.1976192
49,girls,Sngl,-0.001192,94,mid 50%,F,mid 50%,0.5443412,-0.042152
49,girls,Sngl,-0.001192,95,mid 50%,F,mid 50%,-0.776109,-0.868667
49,girls,Sngl,-0.001192,96,mid 50%,F,mid 50%,0.8219882,0.2058022
49,girls,Sngl,-0.001192,97,mid 50%,F,mid 50%,0.4026692,-1.116621
49,girls,Sngl,-0.001192,99,mid 50%,F,mid 50%,0.4026692,-0.372758
49,girls,Sngl,-0.001192,101,mid 50%,F,mid 50%,0.0735362,0.7017112
49,girls,Sngl,-0.001192,103,top 25%,F,mid 50%,-0.338842,-1.364576
49,girls,Sngl,-0.001192,105,mid 50%,F,mid 50%,0.1941492,0.5364082
49,girls,Sngl,-0.001192,106,bottom 25%,F,mid 50%,0.8219882,0.9496652
49,girls,Sngl,-0.001192,108,mid 50%,F,mid 50%,-0.699505,-0.45541
49,girls,Sngl,-0.001192,111,top 25%,F,mid 50%,-1.118624,-0.868667
49,girls,Sngl,-0.001192,113,mid 50%,F,mid 50%,-0.623051,-0.124804
49,girls,Sngl,-0.001192,114,mid 50%,F,mid 50%,0.6107292,-0.538061
49,girls,Sngl,-0.001192,115,mid 50%,F,mid 50%,-0.265159,-1.281924
49,girls,Sngl,-0.001192,116,top 25%,F,mid 50%,-0.492781,-0.124804
49,girls,Sngl,-0.001192,118,mid 50%,F,mid 50%,-0.419801,0.4537562
49,girls,Sngl,-0.001192,119,mid 50%,F,mid 50%,0.1941492,0.3711052
49,girls,Sngl,-0.001192,120,mid 50%,F,mid 50%,0.8219882,0.7843622
49,girls,Sngl,-0.001192,123,mid 50%,F,mid 50%,0.5443412,0.7843622
49,girls,Sngl,-0.001192,125,bottom 25%,F,mid 50%,0.6107292,1.1149682
49,girls,Sngl,-0.001192,126,mid 50%,F,mid 50%,1.0396082,1.3629222
49,girls,Sngl,-0.001192,129,mid 50%,F,mid 50%,0.4026692,-0.868667
49,girls,Sngl,-0.001192,130,mid 50%,F,mid 50%,-0.062088,-0.042152
49,girls,Sngl,-0.001192,132,mid 50%,F,mid 50%,0.1941492,0.3711052
49,girls,Sngl,-0.001192,133,mid 50%,F,mid 50%,0.5443412,0.0404992
49,girls,Sngl,-0.001192,137,bottom 25%,F,mid 50%,1.8138272,1.8588312
49,girls,Sngl,-0.001192,138,top 25%,F,mid 50%,-1.335315,-2.439045
49,girls,Sngl,-0.001192,139,mid 50%,F,mid 50%,-0.062088,-0.703364
49,girls,Sngl,-0.001192,140,bottom 25%,F,mid 50%,1.4395322,1.5282252
49,girls,Sngl,-0.001192,141,top 25%,F,mid 50%,-0.939378,-0.951318
49,girls,Sngl,-0.001192,143,mid 50%,F,mid 50%,0.2613242,-0.786016
49,girls,Sngl,-0.001192,146,mid 50%,F,mid 50%,0.0043222,0.6190592
49,girls,Sngl,-0.001192,147,mid 50%,F,mid 50%,-0.197611,-0.703364
49,girls,Sngl,-0.001192,149,mid 50%,F,mid 50%,0.4026692,-0.372758
49,girls,Sngl,-0.001192,152,bottom 25%,F,mid 50%,-0.419801,0.9496652
49,girls,Sngl,-0.001192,153,bottom 25%,F,mid 50%,0.4026692,-0.290107
49,girls,Sngl,-0.001192,154,mid 50%,F,mid 50%,-1.118624,0.3711052
49,girls,Sngl,-0.001192,155,bottom 25%,F,mid 50%,1.4395322,0.7843622
49,girls,Sngl,-0.001192,156,top 25%,F,mid 50%,-0.419801,-1.281924
49,girls,Sngl,-0.001192,158,bottom 25%,F,mid 50%,0.4026692,0.1231502
49,girls,Sngl,-0.001192,159,mid 50%,F,mid 50%,1.1758492,0.7843622
49,girls,Sngl,-0.001192,160,bottom 25%,F,mid 50%,0.6787592,0.7017112
49,girls,Sngl,-0.001192,161,mid 50%,F,mid 50%,-0.699505,0.6190592
49,girls,Sngl,-0.001192,162,mid 50%,F,mid 50%,0.1941492,0.1231502
49,girls,Sngl,-0.001192,163,bottom 25%,F,mid 50%,1.1758492,0.6190592
49,girls,Sngl,-0.001192,164,mid 50%,F,mid 50%,-0.062088,0.6190592
50,mixed,Mxd,0.0065332,1,top 25%,M,mid 50%,-1.62373,-0.951318
50,mixed,Mxd,0.0065332,4,mid 50%,M,mid 50%,0.7472282,-0.290107
50,mixed,Mxd,0.0065332,5,mid 50%,M,mid 50%,-1.029067,-0.207455
50,mixed,Mxd,0.0065332,7,mid 50%,M,mid 50%,0.1340672,0.3711052
50,mixed,Mxd,0.0065332,8,bottom 25%,F,mid 50%,0.8965662,1.6108772
50,mixed,Mxd,0.0065332,11,mid 50%,F,mid 50%,0.2613242,-0.786016
50,mixed,Mxd,0.0065332,12,mid 50%,F,mid 50%,-0.338842,0.0404992
50,mixed,Mxd,0.0065332,13,mid 50%,F,mid 50%,-0.85267,-0.042152
50,mixed,Mxd,0.0065332,16,mid 50%,M,mid 50%,-0.338842,-0.207455
50,mixed,Mxd,0.0065332,17,mid 50%,F,mid 50%,-0.129085,-0.45541
50,mixed,Mxd,0.0065332,18,bottom 25%,F,mid 50%,0.4781942,1.0323172
50,mixed,Mxd,0.0065332,20,bottom 25%,F,mid 50%,0.6107292,1.1976192
50,mixed,Mxd,0.0065332,22,top 25%,F,mid 50%,-1.335315,-1.777833
50,mixed,Mxd,0.0065332,24,mid 50%,F,mid 50%,-0.492781,-0.042152
50,mixed,Mxd,0.0065332,25,mid 50%,M,mid 50%,-0.623051,-0.042152
50,mixed,Mxd,0.0065332,27,mid 50%,M,mid 50%,0.1340672,0.2884532
50,mixed,Mxd,0.0065332,28,mid 50%,F,mid 50%,-1.219486,-0.372758
50,mixed,Mxd,0.0065332,29,mid 50%,F,mid 50%,-0.197611,0.2058022
50,mixed,Mxd,0.0065332,30,mid 50%,F,mid 50%,-0.85267,-1.447227
50,mixed,Mxd,0.0065332,31,mid 50%,M,mid 50%,-0.555112,-0.042152
50,mixed,Mxd,0.0065332,32,bottom 25%,F,mid 50%,0.4026692,0.9496652
50,mixed,Mxd,0.0065332,33,bottom 25%,F,mid 50%,-0.939378,0.1231502
50,mixed,Mxd,0.0065332,35,mid 50%,M,mid 50%,-0.492781,0.2058022
50,mixed,Mxd,0.0065332,36,mid 50%,F,mid 50%,0.0735362,1.1976192
50,mixed,Mxd,0.0065332,37,top 25%,M,mid 50%,-0.776109,-0.538061
50,mixed,Mxd,0.0065332,38,bottom 25%,M,mid 50%,0.6787592,0.8670142
50,mixed,Mxd,0.0065332,39,mid 50%,F,mid 50%,-2.108644,-0.124804
50,mixed,Mxd,0.0065332,41,mid 50%,F,mid 50%,-0.699505,1.1149682
50,mixed,Mxd,0.0065332,42,bottom 25%,M,mid 50%,0.4026692,0.7843622
50,mixed,Mxd,0.0065332,43,mid 50%,F,mid 50%,-0.338842,0.7843622
50,mixed,Mxd,0.0065332,45,top 25%,F,mid 50%,-1.723882,-2.273742
50,mixed,Mxd,0.0065332,46,mid 50%,F,mid 50%,-0.623051,-0.45541
50,mixed,Mxd,0.0065332,47,bottom 25%,F,mid 50%,0.4781942,0.7843622
50,mixed,Mxd,0.0065332,50,mid 50%,M,mid 50%,1.3101422,1.0323172
50,mixed,Mxd,0.0065332,51,bottom 25%,M,mid 50%,-0.265159,-0.290107
50,mixed,Mxd,0.0065332,52,mid 50%,F,mid 50%,-0.197611,0.4537562
50,mixed,Mxd,0.0065332,53,mid 50%,F,mid 50%,-1.62373,-0.868667
50,mixed,Mxd,0.0065332,54,top 25%,M,mid 50%,-0.939378,-1.860484
50,mixed,Mxd,0.0065332,55,mid 50%,F,mid 50%,-0.555112,0.2884532
50,mixed,Mxd,0.0065332,56,bottom 25%,F,mid 50%,1.0396082,1.2802712
50,mixed,Mxd,0.0065332,57,bottom 25%,M,mid 50%,0.0735362,1.1976192
50,mixed,Mxd,0.0065332,58,mid 50%,F,mid 50%,-1.118624,-0.868667
50,mixed,Mxd,0.0065332,59,mid 50%,M,mid 50%,-1.118624,-0.290107
50,mixed,Mxd,0.0065332,63,mid 50%,F,mid 50%,0.0043222,1.2802712
50,mixed,Mxd,0.0065332,64,mid 50%,F,mid 50%,-0.062088,0.6190592
50,mixed,Mxd,0.0065332,67,bottom 25%,M,mid 50%,0.1941492,1.6108772
50,mixed,Mxd,0.0065332,68,bottom 25%,M,mid 50%,1.2405332,1.1149682
50,mixed,Mxd,0.0065332,69,top 25%,M,mid 50%,-1.438662,-1.943136
50,mixed,Mxd,0.0065332,70,mid 50%,M,mid 50%,-1.118624,-0.703364
50,mixed,Mxd,0.0065332,71,top 25%,M,mid 50%,-1.62373,-2.025787
50,mixed,Mxd,0.0065332,73,mid 50%,M,mid 50%,0.2613242,1.7761802
50,mixed,Mxd,0.0065332,74,mid 50%,F,mid 50%,-0.492781,-0.45541
50,mixed,Mxd,0.0065332,76,bottom 25%,M,mid 50%,0.8219882,1.1976192
50,mixed,Mxd,0.0065332,77,mid 50%,M,mid 50%,-0.129085,-0.538061
50,mixed,Mxd,0.0065332,78,top 25%,M,mid 50%,-0.85267,-0.703364
50,mixed,Mxd,0.0065332,79,top 25%,M,mid 50%,-2.291731,-0.868667
50,mixed,Mxd,0.0065332,81,mid 50%,F,mid 50%,0.1941492,-0.45541
50,mixed,Mxd,0.0065332,82,bottom 25%,F,mid 50%,0.9675862,1.1976192
50,mixed,Mxd,0.0065332,83,mid 50%,M,mid 50%,0.9675862,0.2058022
50,mixed,Mxd,0.0065332,84,mid 50%,F,mid 50%,0.6107292,-0.868667
50,mixed,Mxd,0.0065332,87,mid 50%,F,mid 50%,-1.118624,-0.538061
50,mixed,Mxd,0.0065332,88,mid 50%,M,mid 50%,-1.335315,0.2058022
50,mixed,Mxd,0.0065332,89,mid 50%,F,mid 50%,0.8219882,1.5282252
50,mixed,Mxd,0.0065332,90,mid 50%,M,mid 50%,0.7472282,0.3711052
51,mixed,Mxd,-0.396984,3,bottom 25%,F,bottom 25%,-0.419801,-0.538061
51,mixed,Mxd,-0.396984,4,top 25%,M,bottom 25%,-1.118624,-2.439045
51,mixed,Mxd,-0.396984,6,mid 50%,F,bottom 25%,0.0043222,-0.951318
51,mixed,Mxd,-0.396984,8,bottom 25%,M,bottom 25%,-0.699505,1.8588312
51,mixed,Mxd,-0.396984,9,mid 50%,F,bottom 25%,-1.335315,-0.372758
51,mixed,Mxd,-0.396984,12,mid 50%,M,bottom 25%,-0.129085,0.6190592
51,mixed,Mxd,-0.396984,13,mid 50%,M,bottom 25%,0.6107292,-0.703364
51,mixed,Mxd,-0.396984,14,bottom 25%,F,bottom 25%,1.1094382,0.2884532
51,mixed,Mxd,-0.396984,15,top 25%,M,bottom 25%,-1.723882,-2.356393
51,mixed,Mxd,-0.396984,18,bottom 25%,M,bottom 25%,-0.85267,0.1231502
51,mixed,Mxd,-0.396984,20,mid 50%,F,bottom 25%,-0.623051,-0.290107
51,mixed,Mxd,-0.396984,24,mid 50%,F,bottom 25%,0.1340672,0.1231502
51,mixed,Mxd,-0.396984,27,bottom 25%,M,bottom 25%,-0.265159,0.2058022
51,mixed,Mxd,-0.396984,28,bottom 25%,M,bottom 25%,0.3280722,0.8670142
51,mixed,Mxd,-0.396984,29,mid 50%,F,bottom 25%,-0.776109,-1.281924
51,mixed,Mxd,-0.396984,30,bottom 25%,F,bottom 25%,0.2613242,1.7761802
51,mixed,Mxd,-0.396984,31,mid 50%,F,bottom 25%,0.2613242,-0.372758
51,mixed,Mxd,-0.396984,35,mid 50%,M,bottom 25%,-1.438662,-0.868667
51,mixed,Mxd,-0.396984,38,mid 50%,F,bottom 25%,-0.492781,-2.025787
51,mixed,Mxd,-0.396984,45,bottom 25%,M,bottom 25%,0.4026692,-0.538061
51,mixed,Mxd,-0.396984,51,bottom 25%,F,bottom 25%,0.9675862,1.4455742
51,mixed,Mxd,-0.396984,55,bottom 25%,F,bottom 25%,0.4781942,-0.124804
51,mixed,Mxd,-0.396984,59,top 25%,M,bottom 25%,-1.962075,-1.695182
51,mixed,Mxd,-0.396984,60,top 25%,F,bottom 25%,-0.939378,-2.273742
51,mixed,Mxd,-0.396984,61,mid 50%,M,bottom 25%,-0.265159,-1.199273
51,mixed,Mxd,-0.396984,62,mid 50%,M,bottom 25%,-0.492781,0.1231502
51,mixed,Mxd,-0.396984,63,bottom 25%,M,bottom 25%,-0.129085,0.5364082
51,mixed,Mxd,-0.396984,65,mid 50%,M,bottom 25%,-1.438662,1.1976192
51,mixed,Mxd,-0.396984,66,top 25%,M,bottom 25%,-1.029067,-2.521696
51,mixed,Mxd,-0.396984,67,bottom 25%,M,bottom 25%,-0.419801,0.5364082
51,mixed,Mxd,-0.396984,68,mid 50%,F,bottom 25%,-1.219486,-0.620713
51,mixed,Mxd,-0.396984,69,mid 50%,F,bottom 25%,0.3280722,0.3711052
51,mixed,Mxd,-0.396984,71,bottom 25%,F,bottom 25%,0.0043222,1.0323172
51,mixed,Mxd,-0.396984,73,top 25%,M,bottom 25%,-1.438662,-2.686999
51,mixed,Mxd,-0.396984,75,mid 50%,F,bottom 25%,1.5061852,0.7843622
51,mixed,Mxd,-0.396984,77,mid 50%,M,bottom 25%,-0.699505,-1.61253
51,mixed,Mxd,-0.396984,78,mid 50%,M,bottom 25%,-0.776109,-0.538061
51,mixed,Mxd,-0.396984,79,mid 50%,M,bottom 25%,-0.776109,-1.03397
51,mixed,Mxd,-0.396984,80,bottom 25%,M,bottom 25%,-0.129085,-0.042152
51,mixed,Mxd,-0.396984,81,mid 50%,M,bottom 25%,0.0735362,-2.273742
51,mixed,Mxd,-0.396984,82,mid 50%,F,bottom 25%,0.5443412,-1.364576
51,mixed,Mxd,-0.396984,86,mid 50%,F,bottom 25%,-0.699505,-0.868667
51,mixed,Mxd,-0.396984,88,bottom 25%,F,bottom 25%,0.4026692,-0.45541
51,mixed,Mxd,-0.396984,89,mid 50%,F,bottom 25%,-0.338842,0.4537562
51,mixed,Mxd,-0.396984,95,mid 50%,F,bottom 25%,-0.265159,-0.868667
51,mixed,Mxd,-0.396984,96,bottom 25%,F,bottom 25%,0.8965662,-0.042152
51,mixed,Mxd,-0.396984,99,top 25%,M,bottom 25%,-0.776109,-1.116621
51,mixed,Mxd,-0.396984,106,mid 50%,F,bottom 25%,-0.129085,-0.45541
51,mixed,Mxd,-0.396984,111,mid 50%,F,bottom 25%,-0.419801,-0.372758
51,mixed,Mxd,-0.396984,112,mid 50%,F,bottom 25%,-0.062088,-1.777833
51,mixed,Mxd,-0.396984,115,mid 50%,F,bottom 25%,0.4026692,0.9496652
51,mixed,Mxd,-0.396984,117,mid 50%,F,bottom 25%,-0.265159,-0.620713
52,boys,Sngl,0.1963172,1,bottom 25%,M,mid 50%,1.5792202,0.9496652
52,boys,Sngl,0.1963172,2,bottom 25%,M,mid 50%,-0.197611,0.3711052
52,boys,Sngl,0.1963172,3,mid 50%,M,mid 50%,1.1094382,0.2058022
52,boys,Sngl,0.1963172,4,bottom 25%,M,mid 50%,0.9675862,1.6108772
52,boys,Sngl,0.1963172,6,mid 50%,M,mid 50%,-0.555112,0.3711052
52,boys,Sngl,0.1963172,7,top 25%,M,mid 50%,0.4026692,-1.860484
52,boys,Sngl,0.1963172,8,bottom 25%,M,mid 50%,0.0043222,-0.124804
52,boys,Sngl,0.1963172,9,mid 50%,M,mid 50%,-0.699505,-0.620713
52,boys,Sngl,0.1963172,11,bottom 25%,M,mid 50%,1.9003352,1.9414832
52,boys,Sngl,0.1963172,12,mid 50%,M,mid 50%,0.0043222,-0.124804
52,boys,Sngl,0.1963172,15,mid 50%,M,mid 50%,1.0396082,0.6190592
52,boys,Sngl,0.1963172,17,top 25%,M,mid 50%,-0.197611,-0.703364
52,boys,Sngl,0.1963172,18,mid 50%,M,mid 50%,-0.85267,-0.951318
52,boys,Sngl,0.1963172,19,mid 50%,M,mid 50%,0.6107292,-0.207455
52,boys,Sngl,0.1963172,20,bottom 25%,M,mid 50%,0.2613242,0.8670142
52,boys,Sngl,0.1963172,21,top 25%,M,mid 50%,-0.623051,-1.943136
52,boys,Sngl,0.1963172,23,mid 50%,M,mid 50%,1.5792202,0.3711052
52,boys,Sngl,0.1963172,24,bottom 25%,M,mid 50%,2.2031212,1.6108772
52,boys,Sngl,0.1963172,25,mid 50%,M,mid 50%,0.8965662,0.7017112
52,boys,Sngl,0.1963172,28,mid 50%,M,mid 50%,-0.129085,-1.03397
52,boys,Sngl,0.1963172,29,bottom 25%,M,mid 50%,1.0396082,0.7017112
52,boys,Sngl,0.1963172,30,mid 50%,M,mid 50%,0.8219882,-0.372758
52,boys,Sngl,0.1963172,31,bottom 25%,M,mid 50%,1.3101422,0.7843622
52,boys,Sngl,0.1963172,32,mid 50%,M,mid 50%,-0.623051,-0.372758
52,boys,Sngl,0.1963172,33,mid 50%,M,mid 50%,-2.108644,0.5364082
52,boys,Sngl,0.1963172,35,mid 50%,M,mid 50%,0.1340672,0.3711052
52,boys,Sngl,0.1963172,36,top 25%,M,mid 50%,-1.62373,-1.116621
52,boys,Sngl,0.1963172,37,bottom 25%,M,mid 50%,1.9003352,1.2802712
52,boys,Sngl,0.1963172,38,mid 50%,M,mid 50%,0.9675862,0.2884532
52,boys,Sngl,0.1963172,40,top 25%,M,mid 50%,-0.419801,-1.364576
52,boys,Sngl,0.1963172,44,mid 50%,M,mid 50%,-0.197611,-0.372758
52,boys,Sngl,0.1963172,45,mid 50%,M,mid 50%,-0.85267,-0.124804
52,boys,Sngl,0.1963172,46,mid 50%,M,mid 50%,1.1758492,-1.116621
52,boys,Sngl,0.1963172,47,bottom 25%,M,mid 50%,-0.129085,1.6935282
52,boys,Sngl,0.1963172,48,mid 50%,M,mid 50%,-0.776109,-0.538061
52,boys,Sngl,0.1963172,49,mid 50%,M,mid 50%,1.1758492,0.9496652
52,boys,Sngl,0.1963172,51,bottom 25%,M,mid 50%,1.6618062,0.6190592
52,boys,Sngl,0.1963172,52,mid 50%,M,mid 50%,1.1094382,0.3711052
52,boys,Sngl,0.1963172,54,top 25%,M,mid 50%,-1.029067,-1.529879
52,boys,Sngl,0.1963172,55,mid 50%,M,mid 50%,1.0396082,-0.45541
52,boys,Sngl,0.1963172,56,bottom 25%,M,mid 50%,1.9771072,0.7017112
52,boys,Sngl,0.1963172,57,bottom 25%,M,mid 50%,1.9003352,1.4455742
52,boys,Sngl,0.1963172,58,bottom 25%,M,mid 50%,2.1029752,1.5282252
52,boys,Sngl,0.1963172,60,bottom 25%,M,mid 50%,2.5323522,2.0241342
52,boys,Sngl,0.1963172,62,mid 50%,M,mid 50%,0.4026692,0.2884532
52,boys,Sngl,0.1963172,64,bottom 25%,M,mid 50%,2.4086922,2.3547402
52,boys,Sngl,0.1963172,65,top 25%,M,mid 50%,-0.492781,-1.943136
52,boys,Sngl,0.1963172,67,bottom 25%,M,mid 50%,0.8219882,0.3711052
52,boys,Sngl,0.1963172,69,bottom 25%,M,mid 50%,1.3747412,0.0404992
52,boys,Sngl,0.1963172,70,top 25%,M,mid 50%,0.4026692,-0.45541
52,boys,Sngl,0.1963172,71,mid 50%,M,mid 50%,-1.62373,-0.042152
52,boys,Sngl,0.1963172,72,mid 50%,M,mid 50%,0.9675862,0.9496652
52,boys,Sngl,0.1963172,73,mid 50%,M,mid 50%,1.0396082,0.0404992
52,boys,Sngl,0.1963172,74,bottom 25%,M,mid 50%,2.2031212,1.5282252
52,boys,Sngl,0.1963172,76,top 25%,M,mid 50%,-0.555112,-1.529879
52,boys,Sngl,0.1963172,100,mid 50%,M,mid 50%,-0.555112,0.0404992
53,girls,Sngl,0.3805512,2,bottom 25%,F,top 25%,3.3747382,2.0241342
53,girls,Sngl,0.3805512,3,mid 50%,F,top 25%,2.7018012,1.1976192
53,girls,Sngl,0.3805512,4,mid 50%,F,top 25%,0.7472282,0.3711052
53,girls,Sngl,0.3805512,5,mid 50%,F,top 25%,-0.197611,-0.124804
53,girls,Sngl,0.3805512,6,bottom 25%,F,top 25%,2.1029752,0.5364082
53,girls,Sngl,0.3805512,8,mid 50%,F,top 25%,0.4781942,0.1231502
53,girls,Sngl,0.3805512,9,top 25%,F,top 25%,-1.118624,-1.529879
53,girls,Sngl,0.3805512,10,mid 50%,F,top 25%,0.9675862,-0.290107
53,girls,Sngl,0.3805512,11,bottom 25%,F,top 25%,1.7348992,1.7761802
53,girls,Sngl,0.3805512,13,mid 50%,F,top 25%,-0.338842,-0.620713
53,girls,Sngl,0.3805512,14,bottom 25%,F,top 25%,1.8138272,0.7017112
53,girls,Sngl,0.3805512,15,mid 50%,F,top 25%,0.4026692,0.6190592
53,girls,Sngl,0.3805512,16,mid 50%,F,top 25%,0.1340672,0.6190592
53,girls,Sngl,0.3805512,17,top 25%,F,top 25%,-1.118624,-1.447227
53,girls,Sngl,0.3805512,20,bottom 25%,F,top 25%,1.6618062,1.1149682
53,girls,Sngl,0.3805512,21,mid 50%,F,top 25%,0.1941492,0.1231502
53,girls,Sngl,0.3805512,22,mid 50%,F,top 25%,1.1094382,-0.042152
53,girls,Sngl,0.3805512,23,bottom 25%,F,top 25%,2.4086922,1.2802712
53,girls,Sngl,0.3805512,26,bottom 25%,F,top 25%,2.9246672,0.6190592
53,girls,Sngl,0.3805512,27,bottom 25%,F,top 25%,3.1340482,1.4455742
53,girls,Sngl,0.3805512,28,mid 50%,F,top 25%,1.8138272,0.6190592
53,girls,Sngl,0.3805512,29,mid 50%,F,top 25%,1.5792202,0.4537562
53,girls,Sngl,0.3805512,30,mid 50%,F,top 25%,-0.338842,-0.703364
53,girls,Sngl,0.3805512,31,bottom 25%,F,top 25%,1.5061852,1.9414832
53,girls,Sngl,0.3805512,32,mid 50%,F,top 25%,0.0735362,-0.868667
53,girls,Sngl,0.3805512,34,mid 50%,F,top 25%,0.1340672,-0.042152
53,girls,Sngl,0.3805512,35,mid 50%,F,top 25%,0.2613242,-0.042152
53,girls,Sngl,0.3805512,36,mid 50%,F,top 25%,1.1758492,0.3711052
53,girls,Sngl,0.3805512,37,bottom 25%,F,top 25%,1.9003352,1.8588312
53,girls,Sngl,0.3805512,39,mid 50%,F,top 25%,2.2031212,0.9496652
53,girls,Sngl,0.3805512,40,top 25%,F,top 25%,-0.699505,-1.03397
53,girls,Sngl,0.3805512,41,mid 50%,F,top 25%,1.1758492,0.8670142
53,girls,Sngl,0.3805512,42,bottom 25%,F,top 25%,2.6267392,0.9496652
53,girls,Sngl,0.3805512,43,mid 50%,F,top 25%,-1.029067,-0.45541
53,girls,Sngl,0.3805512,44,mid 50%,F,top 25%,0.6107292,0.3711052
53,girls,Sngl,0.3805512,46,bottom 25%,F,top 25%,1.9771072,1.0323172
53,girls,Sngl,0.3805512,47,mid 50%,F,top 25%,1.2405332,0.7843622
53,girls,Sngl,0.3805512,48,mid 50%,F,top 25%,1.6618062,0.1231502
53,girls,Sngl,0.3805512,51,mid 50%,F,top 25%,0.9675862,-0.207455
53,girls,Sngl,0.3805512,52,mid 50%,F,top 25%,-0.555112,0.4537562
53,girls,Sngl,0.3805512,54,bottom 25%,F,top 25%,1.6618062,1.4455742
53,girls,Sngl,0.3805512,55,top 25%,F,top 25%,-1.118624,-0.786016
53,girls,Sngl,0.3805512,56,mid 50%,F,top 25%,0.3280722,0.6190592
53,girls,Sngl,0.3805512,59,mid 50%,F,top 25%,0.1941492,0.4537562
53,girls,Sngl,0.3805512,60,bottom 25%,F,top 25%,1.8138272,0.9496652
53,girls,Sngl,0.3805512,62,bottom 25%,F,top 25%,1.1758492,-0.372758
53,girls,Sngl,0.3805512,64,mid 50%,F,top 25%,2.4086922,0.0404992
53,girls,Sngl,0.3805512,66,bottom 25%,F,top 25%,1.6618062,0.8670142
53,girls,Sngl,0.3805512,67,mid 50%,F,top 25%,2.2031212,0.9496652
53,girls,Sngl,0.3805512,68,top 25%,F,top 25%,-1.962075,-2.439045
53,girls,Sngl,0.3805512,69,mid 50%,F,top 25%,-0.062088,0.3711052
53,girls,Sngl,0.3805512,70,mid 50%,F,top 25%,0.6787592,-0.124804
53,girls,Sngl,0.3805512,71,top 25%,F,top 25%,-1.438662,-1.364576
53,girls,Sngl,0.3805512,72,mid 50%,F,top 25%,-0.492781,-0.786016
53,girls,Sngl,0.3805512,73,bottom 25%,F,top 25%,2.9246672,2.1067862
53,girls,Sngl,0.3805512,74,bottom 25%,F,top 25%,2.7960982,0.7843622
53,girls,Sngl,0.3805512,75,mid 50%,F,top 25%,0.2613242,0.7843622
53,girls,Sngl,0.3805512,76,bottom 25%,F,top 25%,2.5323522,0.8670142
53,girls,Sngl,0.3805512,78,mid 50%,F,top 25%,0.7472282,0.6190592
53,girls,Sngl,0.3805512,79,bottom 25%,F,top 25%,2.7960982,1.5282252
53,girls,Sngl,0.3805512,80,mid 50%,F,top 25%,2.5323522,-0.372758
53,girls,Sngl,0.3805512,82,bottom 25%,F,top 25%,0.6107292,0.4537562
53,girls,Sngl,0.3805512,84,mid 50%,F,top 25%,0.8219882,0.5364082
53,girls,Sngl,0.3805512,86,mid 50%,F,top 25%,-1.219486,-1.777833
53,girls,Sngl,0.3805512,88,bottom 25%,F,top 25%,2.7960982,1.6935282
53,girls,Sngl,0.3805512,89,mid 50%,F,top 25%,0.2613242,0.0404992
53,girls,Sngl,0.3805512,90,mid 50%,F,top 25%,0.5443412,1.1976192
54,mixed,Mxd,0.5880652,15,mid 50%,F,top 25%,-0.776109,-0.538061
54,mixed,Mxd,0.5880652,16,mid 50%,M,top 25%,-1.219486,1.1976192
54,mixed,Mxd,0.5880652,20,mid 50%,M,top 25%,-0.265159,0.3711052
54,mixed,Mxd,0.5880652,21,mid 50%,F,top 25%,-1.118624,1.0323172
